stress_level,method,seed,rows,success,invalid_plan,collision_trap,support_failure,topology_f1,missed_change_fn,false_topology_alarm,detection_latency,replan_cost,topology_risk_ece,utility,regret
0.67000,risk_aware_robust_replanner,0,288,0.45486,0.32639,0.15625,0.07986,0.34351,0.76316,0.27551,0.74535,0.25358,0.46123,-0.33705,0.45486
0.67000,risk_aware_robust_replanner,1,288,0.44792,0.32639,0.10764,0.07986,0.38202,0.72727,0.28713,0.74535,0.25358,0.45459,-0.28448,0.47222
0.67000,risk_aware_robust_replanner,2,288,0.46875,0.32292,0.15278,0.06944,0.34328,0.76042,0.31250,0.74535,0.25358,0.46897,-0.30646,0.42014
0.67000,risk_aware_robust_replanner,3,288,0.45833,0.34028,0.14931,0.07986,0.33725,0.76374,0.28302,0.74535,0.25358,0.46776,-0.33997,0.41667
0.67000,risk_aware_robust_replanner,4,288,0.42361,0.37153,0.14236,0.09375,0.38732,0.72500,0.32955,0.74535,0.25358,0.48767,-0.40966,0.46181
0.67000,risk_aware_robust_replanner,5,288,0.44792,0.36458,0.14236,0.09028,0.38298,0.72589,0.34066,0.74535,0.25358,0.46543,-0.37636,0.44444
0.67000,risk_aware_robust_replanner,6,288,0.44097,0.39236,0.12153,0.07292,0.37778,0.73438,0.28125,0.74535,0.25358,0.46301,-0.36292,0.45833
0.67000,risk_aware_robust_replanner,7,288,0.41667,0.35417,0.16667,0.07986,0.41948,0.70833,0.19792,0.74535,0.25358,0.46605,-0.40966,0.47569
0.67000,risk_aware_robust_replanner,8,288,0.49653,0.28819,0.11111,0.07292,0.31783,0.78646,0.26042,0.74535,0.25358,0.42887,-0.19414,0.40972
0.67000,risk_aware_robust_replanner,9,288,0.41667,0.38889,0.13889,0.08681,0.32491,0.77387,0.37079,0.74535,0.25358,0.49271,-0.42396,0.50694
0.67000,risk_calibrated_topology_belief_v5,0,288,0.78125,0.13194,0.03819,0.00694,0.78947,0.32161,0.08989,0.61675,0.23814,0.18069,0.43137,0.12847
0.67000,risk_calibrated_topology_belief_v5,1,288,0.78125,0.12847,0.02778,0.00347,0.74221,0.35784,0.21429,0.61675,0.23814,0.17017,0.44508,0.13889
0.67000,risk_calibrated_topology_belief_v5,2,288,0.76389,0.13194,0.04514,0.01042,0.73433,0.36923,0.18280,0.61675,0.23814,0.20044,0.39605,0.12500
0.67000,risk_calibrated_topology_belief_v5,3,288,0.80556,0.16667,0.03819,0.01389,0.73720,0.36842,0.11966,0.61675,0.23814,0.20858,0.41164,0.06944
0.67000,risk_calibrated_topology_belief_v5,4,288,0.78819,0.12847,0.02083,0.01042,0.76418,0.33679,0.14737,0.61675,0.23814,0.17095,0.45591,0.09722
0.67000,risk_calibrated_topology_belief_v5,5,288,0.79167,0.14583,0.02778,0.01389,0.77477,0.32461,0.13402,0.61675,0.23814,0.18314,0.43119,0.10069
0.67000,risk_calibrated_topology_belief_v5,6,288,0.81250,0.15278,0.03819,0.01736,0.75740,0.35678,0.12360,0.61675,0.23814,0.19870,0.43001,0.08681
0.67000,risk_calibrated_topology_belief_v5,7,288,0.78819,0.15278,0.01736,0.01042,0.74303,0.38144,0.09574,0.61675,0.23814,0.19372,0.44029,0.10417
0.67000,risk_calibrated_topology_belief_v5,8,288,0.85764,0.13194,0.02431,0.01736,0.74033,0.36493,0.22078,0.61675,0.23814,0.16961,0.50855,0.04861
0.67000,risk_calibrated_topology_belief_v5,9,288,0.78472,0.14583,0.05208,0.03472,0.74051,0.36757,0.13592,0.61675,0.23814,0.22369,0.37137,0.13889
0.67000,topological_slam_tamp,0,288,0.52083,0.29861,0.11458,0.03819,0.51903,0.60106,0.26000,0.76555,0.21222,0.42479,-0.13494,0.38889
0.67000,topological_slam_tamp,1,288,0.50694,0.33681,0.13889,0.05208,0.53691,0.59391,0.23077,0.76555,0.21222,0.44119,-0.22695,0.41319
0.67000,topological_slam_tamp,2,288,0.53472,0.29514,0.16319,0.04514,0.49492,0.62944,0.27473,0.76555,0.21222,0.44221,-0.18518,0.35417
0.67000,topological_slam_tamp,3,288,0.53125,0.32639,0.18750,0.04167,0.55150,0.56545,0.27835,0.76555,0.21222,0.46503,-0.24633,0.34375
0.67000,topological_slam_tamp,4,288,0.54861,0.26736,0.12500,0.05208,0.51034,0.60847,0.27273,0.76555,0.21222,0.40712,-0.10570,0.33681
0.67000,topological_slam_tamp,5,288,0.51389,0.30556,0.14931,0.04514,0.50859,0.59563,0.32381,0.76555,0.21222,0.45216,-0.20418,0.37847
0.67000,topological_slam_tamp,6,288,0.50694,0.40278,0.12847,0.05208,0.50327,0.60513,0.36559,0.76555,0.21222,0.48494,-0.28473,0.39236
0.67000,topological_slam_tamp,7,288,0.59722,0.33681,0.10417,0.04167,0.50804,0.58639,0.42268,0.76555,0.21222,0.42682,-0.09484,0.29514
0.67000,topological_slam_tamp,8,288,0.53472,0.31597,0.15625,0.06597,0.52288,0.59391,0.31868,0.76555,0.21222,0.44477,-0.22067,0.37153
0.67000,topological_slam_tamp,9,288,0.50347,0.28125,0.13194,0.05208,0.57233,0.54040,0.32222,0.76555,0.21222,0.42869,-0.17397,0.42014
0.78000,active_view_topology_probe,0,288,0.60764,0.29167,0.12500,0.03819,0.65714,0.44976,0.32911,0.68768,0.32674,0.41114,-0.08873,0.30903
0.78000,active_view_topology_probe,1,288,0.59722,0.25000,0.10069,0.02778,0.63830,0.46429,0.30435,0.68768,0.32674,0.37425,-0.01949,0.31597
0.78000,active_view_topology_probe,2,288,0.54861,0.24653,0.10417,0.02431,0.67622,0.43541,0.27848,0.68768,0.32674,0.35562,-0.06175,0.36458
0.78000,active_view_topology_probe,3,288,0.56597,0.31250,0.12500,0.01389,0.61765,0.47761,0.39080,0.68768,0.32674,0.41985,-0.12967,0.32639
0.78000,active_view_topology_probe,4,288,0.58681,0.26389,0.11458,0.02083,0.66077,0.43434,0.32222,0.68768,0.32674,0.37822,-0.05380,0.29861
0.78000,active_view_topology_probe,5,288,0.59375,0.30903,0.11458,0.03472,0.61398,0.49246,0.32584,0.68768,0.32674,0.40611,-0.10432,0.29861
0.78000,active_view_topology_probe,6,288,0.57292,0.25347,0.11111,0.02431,0.61963,0.47396,0.34375,0.68768,0.32674,0.38487,-0.05960,0.30903
0.78000,active_view_topology_probe,7,288,0.54861,0.25347,0.12847,0.03472,0.61963,0.50732,0.24096,0.68768,0.32674,0.39118,-0.10842,0.35764
0.78000,active_view_topology_probe,8,288,0.57639,0.28819,0.09722,0.04167,0.63095,0.48039,0.30952,0.68768,0.32674,0.39614,-0.08561,0.31597
0.78000,active_view_topology_probe,9,288,0.60764,0.29167,0.10417,0.02083,0.66286,0.45794,0.27027,0.68768,0.32674,0.37926,-0.04071,0.29514
0.78000,conformal_topology_risk_filter,0,288,0.41667,0.38889,0.11806,0.05903,0.41497,0.70244,0.33735,0.81928,0.26094,0.46334,-0.37730,0.50000
0.78000,conformal_topology_risk_filter,1,288,0.43750,0.37847,0.17361,0.08681,0.34164,0.76699,0.32927,0.81928,0.26094,0.49055,-0.44455,0.47569
0.78000,conformal_topology_risk_filter,2,288,0.48958,0.35417,0.16667,0.07292,0.41429,0.70103,0.29787,0.81928,0.26094,0.47581,-0.34674,0.42361
0.78000,conformal_topology_risk_filter,3,288,0.43750,0.34028,0.17361,0.08333,0.33210,0.78049,0.25301,0.81928,0.26094,0.48159,-0.40087,0.45486
0.78000,conformal_topology_risk_filter,4,288,0.46181,0.38194,0.10764,0.10069,0.40283,0.73113,0.18421,0.81928,0.26094,0.47329,-0.34754,0.42361
0.78000,conformal_topology_risk_filter,5,288,0.51042,0.39236,0.15278,0.10764,0.33088,0.77833,0.28235,0.81928,0.26094,0.49592,-0.37879,0.38194
0.78000,conformal_topology_risk_filter,6,288,0.47222,0.34375,0.19097,0.06944,0.32000,0.78836,0.21212,0.81928,0.26094,0.48183,-0.37657,0.40972
0.78000,conformal_topology_risk_filter,7,288,0.45833,0.36806,0.16319,0.09028,0.40000,0.72947,0.20988,0.81928,0.26094,0.48477,-0.39820,0.44792
0.78000,conformal_topology_risk_filter,8,288,0.40278,0.40972,0.18056,0.07986,0.35075,0.77184,0.18293,0.81928,0.26094,0.50728,-0.50285,0.48958
0.78000,conformal_topology_risk_filter,9,288,0.43750,0.42361,0.15972,0.07639,0.35125,0.75622,0.33333,0.81928,0.26094,0.50666,-0.46039,0.46528
0.78000,dynamic_scene_graph_transformer_proxy,0,288,0.51736,0.31250,0.19444,0.09375,0.46102,0.65829,0.31461,0.80548,0.21812,0.48495,-0.31805,0.39931
0.78000,dynamic_scene_graph_transformer_proxy,1,288,0.55903,0.30903,0.15278,0.07639,0.52698,0.59903,0.30864,0.80548,0.21812,0.44912,-0.20090,0.35417
0.78000,dynamic_scene_graph_transformer_proxy,2,288,0.51042,0.34375,0.17014,0.07986,0.49840,0.61576,0.37647,0.80548,0.21812,0.48718,-0.31222,0.40278
0.78000,dynamic_scene_graph_transformer_proxy,3,288,0.52778,0.35417,0.10069,0.06597,0.45675,0.67000,0.26136,0.80548,0.21812,0.45070,-0.19774,0.36458
0.78000,dynamic_scene_graph_transformer_proxy,4,288,0.56250,0.33681,0.18403,0.07292,0.49682,0.61194,0.40230,0.80548,0.21812,0.48388,-0.26548,0.32292
0.78000,dynamic_scene_graph_transformer_proxy,5,288,0.58333,0.32292,0.17014,0.06944,0.54430,0.58252,0.29268,0.80548,0.21812,0.47258,-0.20357,0.30903
0.78000,dynamic_scene_graph_transformer_proxy,6,288,0.52778,0.36806,0.14236,0.06944,0.48750,0.63380,0.38667,0.80548,0.21812,0.48221,-0.27041,0.35417
0.78000,dynamic_scene_graph_transformer_proxy,7,288,0.50000,0.34375,0.18056,0.05903,0.52888,0.59155,0.38667,0.80548,0.21812,0.47152,-0.31190,0.40625
0.78000,dynamic_scene_graph_transformer_proxy,8,288,0.49653,0.31597,0.19444,0.07292,0.52201,0.59709,0.35366,0.80548,0.21812,0.46795,-0.32093,0.39583
0.78000,dynamic_scene_graph_transformer_proxy,9,288,0.57292,0.32986,0.15278,0.04861,0.51235,0.60476,0.39744,0.80548,0.21812,0.45925,-0.18138,0.32986
0.78000,neural_tamp_replanner,0,288,0.51736,0.32639,0.17361,0.07639,0.53333,0.58685,0.38667,0.77488,0.23248,0.46297,-0.28938,0.39931
0.78000,neural_tamp_replanner,1,288,0.55208,0.30903,0.14583,0.03472,0.50000,0.63761,0.27143,0.77488,0.23248,0.43144,-0.15345,0.36111
0.78000,neural_tamp_replanner,2,288,0.53819,0.33681,0.14583,0.06250,0.50340,0.60215,0.33333,0.77488,0.23248,0.45920,-0.23227,0.37500
0.78000,neural_tamp_replanner,3,288,0.54167,0.26389,0.14236,0.06597,0.52012,0.60563,0.34667,0.77488,0.23248,0.42814,-0.15383,0.35069
0.78000,neural_tamp_replanner,4,288,0.54167,0.35069,0.12153,0.03819,0.53376,0.57868,0.34066,0.77488,0.23248,0.45151,-0.18421,0.34375
0.78000,neural_tamp_replanner,5,288,0.58333,0.34028,0.13542,0.03819,0.48299,0.62234,0.35000,0.77488,0.23248,0.44019,-0.15251,0.30903
0.78000,neural_tamp_replanner,6,288,0.52431,0.36111,0.18056,0.08681,0.46254,0.64851,0.39535,0.77488,0.23248,0.47987,-0.33817,0.35764
0.78000,neural_tamp_replanner,7,288,0.53819,0.33681,0.13889,0.08681,0.47651,0.64851,0.29070,0.77488,0.23248,0.46909,-0.24348,0.36806
0.78000,neural_tamp_replanner,8,288,0.55208,0.36458,0.15278,0.07986,0.52427,0.60294,0.28571,0.77488,0.23248,0.48443,-0.26543,0.34028
0.78000,neural_tamp_replanner,9,288,0.52083,0.35069,0.15278,0.05903,0.47249,0.64563,0.36585,0.77488,0.23248,0.46622,-0.26536,0.38194
0.78000,oracle_topology_planner,0,288,0.91667,0.11806,0.02083,0.01736,0.80447,0.29412,0.11905,0.60088,0.26136,0.15258,0.58257,0.00000
0.78000,oracle_topology_planner,1,288,0.91319,0.08333,0.01736,0.00347,0.79679,0.27670,0.23171,0.60088,0.26136,0.11428,0.62538,0.00000
0.78000,oracle_topology_planner,2,288,0.91319,0.11111,0.02083,0.02083,0.79357,0.29524,0.19231,0.60088,0.26136,0.15251,0.57893,0.00000
0.78000,oracle_topology_planner,3,288,0.89236,0.14931,0.03125,0.00000,0.80000,0.29703,0.12791,0.60088,0.26136,0.17554,0.53316,0.00000
0.78000,oracle_topology_planner,4,288,0.88542,0.09028,0.02778,0.00347,0.79787,0.30556,0.13889,0.60088,0.26136,0.13093,0.58361,0.00000
0.78000,oracle_topology_planner,5,288,0.89236,0.10764,0.03472,0.02083,0.76744,0.34000,0.13636,0.60088,0.26136,0.16047,0.54591,0.00000
0.78000,oracle_topology_planner,6,288,0.88194,0.11806,0.02431,0.00694,0.84514,0.23697,0.11688,0.60088,0.26136,0.14900,0.55507,0.00000
0.78000,oracle_topology_planner,7,288,0.90625,0.11806,0.03125,0.02083,0.80226,0.28283,0.15556,0.60088,0.26136,0.15810,0.55299,0.00000
0.78000,oracle_topology_planner,8,288,0.89236,0.09375,0.01736,0.00347,0.82812,0.25701,0.14865,0.60088,0.26136,0.12360,0.59966,0.00000
0.78000,oracle_topology_planner,9,288,0.90278,0.16319,0.01736,0.01736,0.80110,0.29952,0.12346,0.60088,0.26136,0.18952,0.53014,0.00000
0.78000,particle_filter_topology_belief_mpc,0,288,0.61806,0.26389,0.14236,0.02778,0.60494,0.51244,0.28736,0.77628,0.24240,0.39683,-0.04065,0.29861
0.78000,particle_filter_topology_belief_mpc,1,288,0.55208,0.27431,0.12500,0.05208,0.58786,0.53769,0.24719,0.77628,0.24240,0.40277,-0.11846,0.36111
0.78000,particle_filter_topology_belief_mpc,2,288,0.60069,0.28472,0.12847,0.04861,0.60064,0.53000,0.21591,0.77628,0.24240,0.41704,-0.07857,0.31250
0.78000,particle_filter_topology_belief_mpc,3,288,0.59722,0.28472,0.09028,0.03819,0.60923,0.49746,0.31868,0.77628,0.24240,0.39719,-0.02961,0.29514
0.78000,particle_filter_topology_belief_mpc,4,288,0.59722,0.31597,0.12500,0.04514,0.59077,0.52239,0.32184,0.77628,0.24240,0.42100,-0.10936,0.28819
0.78000,particle_filter_topology_belief_mpc,5,288,0.57292,0.29167,0.09722,0.03819,0.57500,0.53535,0.33333,0.77628,0.24240,0.39777,-0.06982,0.31944
0.78000,particle_filter_topology_belief_mpc,6,288,0.56250,0.24653,0.13194,0.03472,0.58413,0.53769,0.26966,0.77628,0.24240,0.38780,-0.07336,0.31944
0.78000,particle_filter_topology_belief_mpc,7,288,0.58681,0.32292,0.12153,0.02778,0.60377,0.51759,0.25843,0.77628,0.24240,0.42717,-0.10068,0.31944
0.78000,particle_filter_topology_belief_mpc,8,288,0.60069,0.28819,0.10417,0.03125,0.53086,0.59434,0.34211,0.77628,0.24240,0.40139,-0.03763,0.29167
0.78000,particle_filter_topology_belief_mpc,9,288,0.59722,0.28472,0.06597,0.03125,0.56075,0.53846,0.38710,0.77628,0.24240,0.39883,0.00369,0.30556
0.78000,proposed_topology_change_detector_v4,0,288,0.64583,0.22569,0.10764,0.02431,0.63095,0.46734,0.34831,0.73068,0.22927,0.35161,0.07717,0.27083
0.78000,proposed_topology_change_detector_v4,1,288,0.63889,0.27778,0.10764,0.02431,0.56566,0.54348,0.27885,0.73068,0.22927,0.39312,0.02200,0.27431
0.78000,proposed_topology_change_detector_v4,2,288,0.65625,0.27083,0.10417,0.03819,0.62090,0.49515,0.30488,0.73068,0.22927,0.37990,0.03822,0.25694
0.78000,proposed_topology_change_detector_v4,3,288,0.66319,0.27083,0.10069,0.03472,0.70523,0.39336,0.31169,0.73068,0.22927,0.36891,0.05377,0.22917
0.78000,proposed_topology_change_detector_v4,4,288,0.71181,0.22569,0.07639,0.02431,0.61176,0.50000,0.35000,0.73068,0.22927,0.33756,0.18408,0.17361
0.78000,proposed_topology_change_detector_v4,5,288,0.65972,0.24306,0.11111,0.02431,0.63127,0.47291,0.34118,0.73068,0.22927,0.37365,0.07148,0.23264
0.78000,proposed_topology_change_detector_v4,6,288,0.66319,0.23264,0.09722,0.00694,0.67073,0.41799,0.29293,0.73068,0.22927,0.33749,0.12044,0.21875
0.78000,proposed_topology_change_detector_v4,7,288,0.67361,0.27431,0.10417,0.03125,0.66849,0.44037,0.35714,0.73068,0.22927,0.38252,0.05957,0.23264
0.78000,proposed_topology_change_detector_v4,8,288,0.65972,0.20833,0.10764,0.02431,0.67978,0.42381,0.32051,0.73068,0.22927,0.34150,0.11131,0.23264
0.78000,proposed_topology_change_detector_v4,9,288,0.63889,0.24653,0.09028,0.01389,0.60411,0.50000,0.39024,0.73068,0.22927,0.35005,0.08245,0.26389
0.78000,risk_aware_robust_replanner,0,288,0.37153,0.34375,0.17708,0.12500,0.30534,0.78723,0.34000,0.78588,0.26502,0.49421,-0.52390,0.54514
0.78000,risk_aware_robust_replanner,1,288,0.43056,0.35764,0.18403,0.08333,0.42177,0.69608,0.33333,0.78588,0.26502,0.48810,-0.43925,0.48264
0.78000,risk_aware_robust_replanner,2,288,0.41319,0.43056,0.17361,0.12153,0.33457,0.77833,0.24706,0.78588,0.26502,0.51336,-0.54859,0.50000
0.78000,risk_aware_robust_replanner,3,288,0.38889,0.38542,0.11111,0.07639,0.37410,0.74000,0.29545,0.78588,0.26502,0.48192,-0.40762,0.50347
0.78000,risk_aware_robust_replanner,4,288,0.45833,0.34722,0.15278,0.09722,0.28358,0.81188,0.32558,0.78588,0.26502,0.48324,-0.37710,0.42708
0.78000,risk_aware_robust_replanner,5,288,0.45139,0.36458,0.15972,0.07639,0.25954,0.82292,0.37500,0.78588,0.26502,0.47986,-0.39234,0.44097
0.78000,risk_aware_robust_replanner,6,288,0.42708,0.40278,0.13542,0.09722,0.35036,0.76471,0.26190,0.78588,0.26502,0.47938,-0.43567,0.45486
0.78000,risk_aware_robust_replanner,7,288,0.44444,0.42708,0.15278,0.11806,0.27820,0.82212,0.26250,0.78588,0.26502,0.52522,-0.48435,0.46181
0.78000,risk_aware_robust_replanner,8,288,0.40625,0.38889,0.18403,0.10069,0.36934,0.73367,0.39326,0.78588,0.26502,0.50600,-0.51585,0.48611
0.78000,risk_aware_robust_replanner,9,288,0.34722,0.40625,0.17708,0.10417,0.32997,0.77315,0.44444,0.78588,0.26502,0.49904,-0.58446,0.55556
0.78000,risk_calibrated_topology_belief_v5,0,288,0.80556,0.19444,0.04861,0.02083,0.73224,0.37089,0.25333,0.65728,0.25142,0.24995,0.35190,0.11111
0.78000,risk_calibrated_topology_belief_v5,1,288,0.75694,0.13542,0.04514,0.01389,0.75802,0.34673,0.15730,0.65728,0.25142,0.20910,0.37413,0.15625
0.78000,risk_calibrated_topology_belief_v5,2,288,0.78819,0.15972,0.04514,0.00694,0.71795,0.39130,0.22222,0.65728,0.25142,0.22067,0.38708,0.12500
0.78000,risk_calibrated_topology_belief_v5,3,288,0.78819,0.23611,0.05208,0.02431,0.72423,0.37799,0.25316,0.65728,0.25142,0.29178,0.28635,0.10417
0.78000,risk_calibrated_topology_belief_v5,4,288,0.78819,0.13889,0.03819,0.01042,0.79784,0.28502,0.19753,0.65728,0.25142,0.19124,0.41315,0.09722
0.78000,risk_calibrated_topology_belief_v5,5,288,0.75694,0.17014,0.06250,0.01736,0.75581,0.36585,0.10843,0.65728,0.25142,0.24487,0.31892,0.13542
0.78000,risk_calibrated_topology_belief_v5,6,288,0.78472,0.15278,0.04167,0.01389,0.72840,0.38860,0.13684,0.65728,0.25142,0.22372,0.39038,0.09722
0.78000,risk_calibrated_topology_belief_v5,7,288,0.78125,0.16667,0.05556,0.00347,0.75204,0.33333,0.27160,0.65728,0.25142,0.23011,0.36166,0.12500
0.78000,risk_calibrated_topology_belief_v5,8,288,0.79514,0.16319,0.05208,0.01736,0.72093,0.38000,0.22727,0.65728,0.25142,0.23779,0.36986,0.09722
0.78000,risk_calibrated_topology_belief_v5,9,288,0.78125,0.20139,0.05208,0.00347,0.75706,0.34314,0.19048,0.65728,0.25142,0.25474,0.33677,0.12153
0.78000,topological_slam_tamp,0,288,0.58681,0.31597,0.17014,0.05556,0.55769,0.56281,0.29213,0.80608,0.22168,0.44823,-0.18159,0.32986
0.78000,topological_slam_tamp,1,288,0.48611,0.32986,0.13194,0.05208,0.51803,0.60101,0.31111,0.80608,0.22168,0.44797,-0.24534,0.42708
0.78000,topological_slam_tamp,2,288,0.51736,0.37500,0.17014,0.05208,0.54601,0.55721,0.41379,0.80608,0.22168,0.47278,-0.30972,0.39583
0.78000,topological_slam_tamp,3,288,0.48264,0.32986,0.14583,0.06597,0.52532,0.58911,0.36047,0.80608,0.22168,0.47598,-0.28264,0.40972
0.78000,topological_slam_tamp,4,288,0.49306,0.38542,0.16319,0.05208,0.54125,0.56150,0.33663,0.80608,0.22168,0.50413,-0.33399,0.39236
0.78000,topological_slam_tamp,5,288,0.51736,0.30903,0.17014,0.04167,0.52830,0.59223,0.34146,0.80608,0.22168,0.45222,-0.23111,0.37500
0.78000,topological_slam_tamp,6,288,0.50347,0.36458,0.18056,0.05556,0.51299,0.60697,0.32184,0.80608,0.22168,0.48510,-0.32538,0.37847
0.78000,topological_slam_tamp,7,288,0.46528,0.36806,0.19792,0.06944,0.45395,0.66341,0.36145,0.80608,0.22168,0.47990,-0.40441,0.44097
0.78000,topological_slam_tamp,8,288,0.47917,0.34722,0.16319,0.04861,0.50825,0.58602,0.39216,0.80608,0.22168,0.47434,-0.31170,0.41319
0.78000,topological_slam_tamp,9,288,0.57292,0.36458,0.17361,0.05208,0.51266,0.61792,0.30263,0.80608,0.22168,0.47978,-0.24048,0.32986
0.89000,active_view_topology_probe,0,288,0.61458,0.27431,0.14236,0.02083,0.64553,0.48858,0.23188,0.72822,0.33897,0.41018,-0.07203,0.25694
0.89000,active_view_topology_probe,1,288,0.58681,0.28819,0.13889,0.02778,0.62539,0.49246,0.25843,0.72822,0.33897,0.40949,-0.12033,0.32986
0.89000,active_view_topology_probe,2,288,0.55903,0.27431,0.10764,0.02778,0.68120,0.41589,0.37838,0.72822,0.33897,0.39636,-0.09897,0.32292
0.89000,active_view_topology_probe,3,288,0.54167,0.26736,0.11111,0.03472,0.67222,0.42381,0.37179,0.72822,0.33897,0.39500,-0.12199,0.31597
0.89000,active_view_topology_probe,4,288,0.53819,0.26389,0.13889,0.03819,0.65689,0.46154,0.26250,0.72822,0.33897,0.40187,-0.15553,0.38194
0.89000,active_view_topology_probe,5,288,0.56597,0.36806,0.13889,0.02431,0.64305,0.47321,0.39062,0.72822,0.33897,0.44376,-0.21463,0.29514
0.89000,active_view_topology_probe,6,288,0.60417,0.25694,0.12847,0.02431,0.62154,0.51905,0.17949,0.72822,0.33897,0.39125,-0.05099,0.27778
0.89000,active_view_topology_probe,7,288,0.56944,0.32986,0.15625,0.04167,0.60947,0.48500,0.39773,0.72822,0.33897,0.45973,-0.22105,0.31944
0.89000,active_view_topology_probe,8,288,0.61458,0.34722,0.11458,0.03125,0.65027,0.45413,0.41429,0.72822,0.33897,0.43198,-0.12564,0.28125
0.89000,active_view_topology_probe,9,288,0.52778,0.33333,0.09722,0.04514,0.65046,0.46500,0.25000,0.72822,0.33897,0.42404,-0.18776,0.36458
0.89000,conformal_topology_risk_filter,0,288,0.44097,0.38889,0.13194,0.09722,0.38644,0.73853,0.28571,0.85982,0.27079,0.47426,-0.41407,0.43056
0.89000,conformal_topology_risk_filter,1,288,0.37153,0.39583,0.14583,0.10069,0.35172,0.76389,0.31944,0.85982,0.27079,0.50140,-0.51299,0.54514
0.89000,conformal_topology_risk_filter,2,288,0.47222,0.41667,0.16667,0.09722,0.39867,0.72603,0.31884,0.85982,0.27079,0.50260,-0.45386,0.40972
0.89000,conformal_topology_risk_filter,3,288,0.40625,0.36458,0.19097,0.08681,0.38255,0.72986,0.38961,0.85982,0.27079,0.48439,-0.49480,0.45139
0.89000,conformal_topology_risk_filter,4,288,0.44792,0.39931,0.16319,0.07292,0.38356,0.73953,0.28767,0.85982,0.27079,0.49450,-0.43118,0.47222
0.89000,conformal_topology_risk_filter,5,288,0.40972,0.38542,0.15972,0.08333,0.37631,0.73913,0.32099,0.85982,0.27079,0.49197,-0.46591,0.45139
0.89000,conformal_topology_risk_filter,6,288,0.46528,0.37847,0.14583,0.07986,0.36042,0.75829,0.27273,0.85982,0.27079,0.48548,-0.37962,0.41667
0.89000,conformal_topology_risk_filter,7,288,0.42361,0.41667,0.14236,0.09722,0.37500,0.74372,0.24719,0.85982,0.27079,0.49353,-0.47209,0.46528
0.89000,conformal_topology_risk_filter,8,288,0.41667,0.46875,0.17014,0.08333,0.32168,0.78199,0.37662,0.85982,0.27079,0.50847,-0.55302,0.47917
0.89000,conformal_topology_risk_filter,9,288,0.38194,0.42708,0.15625,0.07986,0.34000,0.77130,0.40000,0.85982,0.27079,0.50069,-0.52528,0.51042
0.89000,dynamic_scene_graph_transformer_proxy,0,288,0.51042,0.38542,0.17708,0.09722,0.47896,0.64251,0.34568,0.84602,0.22771,0.50137,-0.38472,0.36111
0.89000,dynamic_scene_graph_transformer_proxy,1,288,0.51389,0.42014,0.17361,0.07292,0.50000,0.62150,0.39189,0.84602,0.22771,0.51753,-0.38500,0.40278
0.89000,dynamic_scene_graph_transformer_proxy,2,288,0.47917,0.39236,0.15972,0.09375,0.44860,0.66820,0.45070,0.84602,0.22771,0.50543,-0.39972,0.40278
0.89000,dynamic_scene_graph_transformer_proxy,3,288,0.40625,0.38889,0.20486,0.07986,0.52280,0.60550,0.35714,0.84602,0.22771,0.50807,-0.50680,0.45139
0.89000,dynamic_scene_graph_transformer_proxy,4,288,0.47222,0.37500,0.17361,0.05903,0.46602,0.66667,0.29167,0.84602,0.22771,0.47573,-0.36420,0.44792
0.89000,dynamic_scene_graph_transformer_proxy,5,288,0.48958,0.43056,0.16319,0.07292,0.44884,0.67150,0.34568,0.84602,0.22771,0.51190,-0.40555,0.37153
0.89000,dynamic_scene_graph_transformer_proxy,6,288,0.50694,0.39931,0.17361,0.07292,0.53846,0.57576,0.33333,0.84602,0.22771,0.49491,-0.37277,0.37500
0.89000,dynamic_scene_graph_transformer_proxy,7,288,0.54167,0.33681,0.14931,0.07986,0.48615,0.62911,0.44000,0.84602,0.22771,0.47634,-0.25746,0.34722
0.89000,dynamic_scene_graph_transformer_proxy,8,288,0.45833,0.39583,0.18750,0.05556,0.48077,0.64455,0.33766,0.84602,0.22771,0.50009,-0.41472,0.43750
0.89000,dynamic_scene_graph_transformer_proxy,9,288,0.47569,0.36111,0.15625,0.09722,0.47950,0.64319,0.37333,0.84602,0.22771,0.49853,-0.37031,0.41667
0.89000,neural_tamp_replanner,0,288,0.54167,0.31944,0.14931,0.06597,0.49032,0.64319,0.28000,0.81542,0.24287,0.45920,-0.22097,0.32986
0.89000,neural_tamp_replanner,1,288,0.49653,0.35764,0.13889,0.07292,0.55952,0.57466,0.31343,0.81542,0.24287,0.47304,-0.29667,0.42014
0.89000,neural_tamp_replanner,2,288,0.56597,0.28472,0.17014,0.06250,0.51757,0.61244,0.29114,0.81542,0.24287,0.45105,-0.18733,0.31597
0.89000,neural_tamp_replanner,3,288,0.53819,0.31597,0.15625,0.08681,0.42282,0.68966,0.37647,0.81542,0.24287,0.47273,-0.25858,0.31944
0.89000,neural_tamp_replanner,4,288,0.51736,0.34028,0.16319,0.05208,0.56119,0.56481,0.34722,0.81542,0.24287,0.46855,-0.27035,0.40278
0.89000,neural_tamp_replanner,5,288,0.48958,0.38542,0.14583,0.07986,0.47134,0.64593,0.39241,0.81542,0.24287,0.48572,-0.35222,0.37153
0.89000,neural_tamp_replanner,6,288,0.49306,0.35069,0.16319,0.07986,0.50968,0.60891,0.33721,0.81542,0.24287,0.47151,-0.33622,0.38889
